transaction UUID,Driver UUID,Driver first name,Driver surname,Trip UUID,Description,Organisation name,Org alias,vs reporting,Paid to you,Paid to you : Your earnings,Paid to you : Trip balance : Payouts : Cash collected,Paid to you : Your earnings : Fare,Paid to you : Your earnings : Taxes,Paid to you:Your earnings:Fare:Fare,Paid to you:Your earnings:Fare:Booking fee,Paid to you:Your earnings:Taxes:Income tax withholding,Paid to you:Your earnings:Fare:Cancellation,Paid to you:Your earnings:Other fees:Platform fee,Paid to you:Trip balance:Refunds:IGST Support services,Paid to you:Trip balance:Expenses:IGST Support services,Paid to you:Your earnings:Tip,Paid to you:Trip balance:Refunds:Toll,Paid to you:Your earnings:Fare:Surge,Paid to you:Your earnings:Fare:Wait Time at Pick-up,Paid to you:Your earnings:Fare:UberX Priority,Paid to you:Your earnings:Fare:Reservation Fee,Paid to you:Your earnings:Fare:Outskirt Surcharge,Paid to you:Trip balance:Expenses:Driver subscription charge
TXN_F1BED43A,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_1AD352E2,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:50:56,-35.0,625.03,-735.04,625.03,0,620.27,4.76,0.0,0.0,0.0,0.0,0.0,0.0,75.01,0.0,0.0,0.0,0.0,0.0,0.0
TXN_99B0EA74,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_1AD352E2,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:50:58,-0.73,-0.73,0.0,0.0,0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_76169046,DRIVER_BCC62548,ANON,DRIVER,TRIP_0B76FA82,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:51:58,-25.6,511.97,-537.57,511.97,0,507.21,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1C0D35C7,DRIVER_BCC62548,ANON,DRIVER,TRIP_0B76FA82,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:52:00,-0.5,-0.5,0.0,0.0,0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_34D775E3,DRIVER_43751F41,ANON,DRIVER,TRIP_6AC7C649,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:53:14,-8.62,172.5,-181.12,172.5,0,149.64,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0BBD92B2,DRIVER_43751F41,ANON,DRIVER,TRIP_6AC7C649,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:53:16,-0.18,-0.18,0.0,0.0,0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6A6CE58A,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_1A448984,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:59:44,-9.52,190.42,-199.94,190.42,0,171.38,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_5112D037,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_1A448984,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:59:46,-0.2,-0.2,0.0,0.0,0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_62F7B78C,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_97351C4B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:00:48,-13.06,261.02,-274.08,261.02,0,242.92,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_75CF0F13,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_97351C4B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:00:50,-0.28,-0.28,0.0,0.0,0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6E1BB91E,DRIVER_972C3F19,ANON,DRIVER,TRIP_8F51CEA0,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:03:07,0.0,380.59,-380.59,380.59,0,122.16,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.43,0.0
TXN_F9D83CD1,DRIVER_972C3F19,ANON,DRIVER,TRIP_8F51CEA0,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:03:09,-0.38,-0.38,0.0,0.0,0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_364C02E4,DRIVER_FCFB4131,ANON,DRIVER,TRIP_EDC2DFC0,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:06:32,-68.05,733.24,-801.29,733.24,0,728.48,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_05C75A6F,DRIVER_FCFB4131,ANON,DRIVER,TRIP_EDC2DFC0,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:06:34,-0.78,-0.78,0.0,0.0,0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_069BEA97,DRIVER_08CE6127,ANON,DRIVER,TRIP_EE28FCFF,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:06:52,-19.52,390.45,-409.97,390.45,0,390.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C99F66A3,DRIVER_08CE6127,ANON,DRIVER,TRIP_EE28FCFF,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:06:54,-0.42,-0.42,0.0,0.0,0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_8FFED10A,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_CB977EC8,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:12:03,73.87,413.8,-339.93,413.8,0,351.9,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_EC2C3593,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_CB977EC8,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:12:04,-0.34,-0.34,0.0,0.0,0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_DB7AA4EB,DRIVER_839DA24E,ANON,DRIVER,TRIP_FCFAF124,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:14:19,38.82,668.75,-684.94,668.75,0,663.99,4.76,0.0,0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B13DEA90,DRIVER_839DA24E,ANON,DRIVER,TRIP_FCFAF124,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:14:21,-0.77,-0.77,0.0,0.0,0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_09D5076E,DRIVER_52C64856,ANON,DRIVER,TRIP_A8546A6B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:17:02,2.51,152.36,-149.85,152.36,0,134.26,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_38D336B5,DRIVER_52C64856,ANON,DRIVER,TRIP_A8546A6B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:17:04,-0.16,-0.16,0.0,0.0,0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_07AAEE44,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_026A0009,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:17:50,-161.9,198.05,-359.95,198.05,0,198.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D5E26FD4,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_026A0009,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:17:52,-0.21,-0.21,0.0,0.0,0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1443E929,DRIVER_75951D5D,ANON,DRIVER,TRIP_8033B72A,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:19:09,-14.28,315.65,-329.93,285.65,0,267.55,18.1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4115C52E,DRIVER_75951D5D,ANON,DRIVER,TRIP_8033B72A,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:19:11,-0.3,-0.3,0.0,0.0,0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_05032532,DRIVER_9ED6169B,ANON,DRIVER,TRIP_AAB7BF93,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:22:49,-170.36,361.36,-531.72,361.36,0,359.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0
TXN_4D2BDA51,DRIVER_9ED6169B,ANON,DRIVER,TRIP_AAB7BF93,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:22:51,-0.35,-0.35,0.0,0.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6F50747E,DRIVER_194654C1,ANON,DRIVER,TRIP_4D0F8660,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:23:14,313.03,313.03,0.0,313.03,0,284.45,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B6747130,DRIVER_194654C1,ANON,DRIVER,TRIP_4D0F8660,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:23:16,-0.29,-0.29,0.0,0.0,0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_649EBA03,DRIVER_194654C1,ANON,DRIVER,TRIP_4D0F8660,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:23:21,50.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2A29CE67,DRIVER_D4BC4431,ANON,DRIVER,TRIP_B7C607D3,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:24:44,5.19,245.14,-239.95,245.14,0,226.1,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1A9F1720,DRIVER_D4BC4431,ANON,DRIVER,TRIP_B7C607D3,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:24:46,-0.24,-0.24,0.0,0.0,0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_278FEB42,DRIVER_9ED6169B,ANON,DRIVER,TRIP_C4D004A4,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:26:47,29.03,29.03,0.0,29.03,0,0.0,0.0,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_35464EB9,DRIVER_9ED6169B,ANON,DRIVER,TRIP_C4D004A4,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:26:49,-0.03,-0.03,0.0,0.0,0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F8CDDDCA,DRIVER_D7442891,ANON,DRIVER,TRIP_EEF95DC9,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:34:48,-18.1,301.87,-319.97,301.87,0,265.12,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,0.0,0.0,0.0,0.0,0.0
TXN_FCFA95ED,DRIVER_D7442891,ANON,DRIVER,TRIP_EEF95DC9,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:34:50,-0.32,-0.32,0.0,0.0,0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C997E1AC,DRIVER_D83790EF,ANON,DRIVER,TRIP_272ECA09,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:40:32,60.2,60.2,0.0,60.2,0,0.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F0529EB2,DRIVER_D83790EF,ANON,DRIVER,TRIP_272ECA09,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:40:34,-0.06,-0.06,0.0,0.0,0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_11CBC301,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_3E34A482,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:47:53,-13.32,266.61,-279.93,266.61,0,248.51,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_BE490E91,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_3E34A482,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:47:55,-0.28,-0.28,0.0,0.0,0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F6EE95E9,DRIVER_FCFB4131,ANON,DRIVER,TRIP_4799B3D3,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:54:18,-13.32,296.61,-309.93,266.61,0,238.03,28.58,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_DE822C5F,DRIVER_FCFB4131,ANON,DRIVER,TRIP_4799B3D3,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:54:20,-0.28,-0.28,0.0,0.0,0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_829804EB,DRIVER_52C64856,ANON,DRIVER,TRIP_FCD7E74B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 22:59:48,-13.34,266.61,-279.95,266.61,0,248.51,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_CC80B824,DRIVER_52C64856,ANON,DRIVER,TRIP_FCD7E74B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 22:59:50,-0.28,-0.28,0.0,0.0,0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_962A7A30,DRIVER_D4BC4431,ANON,DRIVER,TRIP_75E28D78,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:00:43,-10.48,209.49,-219.97,209.49,0,182.83,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_996D41FC,DRIVER_D4BC4431,ANON,DRIVER,TRIP_75E28D78,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:00:45,-0.22,-0.22,0.0,0.0,0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_53E3CC23,DRIVER_839DA24E,ANON,DRIVER,TRIP_126E2FF3,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:01:41,-10.0,199.99,-209.99,199.99,0,173.33,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D4AFEC24,DRIVER_839DA24E,ANON,DRIVER,TRIP_126E2FF3,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:01:44,-0.21,-0.21,0.0,0.0,0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_294C37B5,DRIVER_43751F41,ANON,DRIVER,TRIP_417DD6DC,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:02:12,-20.94,359.0,-379.94,359.0,0,297.1,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_FCEA4197,DRIVER_43751F41,ANON,DRIVER,TRIP_417DD6DC,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:02:14,-0.38,-0.38,0.0,0.0,0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3CBE0459,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_50EF50FE,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:08:38,-16.66,283.31,-349.97,283.31,0,254.73,28.58,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_79B202F1,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_50EF50FE,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:08:40,-0.35,-0.35,0.0,0.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_AFB9BAE8,DRIVER_84716652,ANON,DRIVER,TRIP_AA9A3A0C,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:09:34,-22.92,442.0,-519.93,442.0,0,403.9,38.1,0.0,0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C4F77112,DRIVER_84716652,ANON,DRIVER,TRIP_AA9A3A0C,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:09:46,-0.52,-0.52,0.0,0.0,0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_9FBE280A,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_7CC8937B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:10:59,-25.72,514.22,-539.94,514.22,0,514.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1E5CF5AB,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_7CC8937B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:11:01,-0.56,-0.56,0.0,0.0,0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_141A53B6,DRIVER_64E2124B,ANON,DRIVER,TRIP_D5E2A869,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:13:08,-10.48,209.47,-219.95,209.47,0,190.43,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_7468BBF9,DRIVER_64E2124B,ANON,DRIVER,TRIP_D5E2A869,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:13:10,-0.22,-0.22,0.0,0.0,0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_EF3BD161,DRIVER_8B47309D,ANON,DRIVER,TRIP_513D047B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:25:01,25.28,265.2,-239.92,265.2,0,247.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A16AA33D,DRIVER_8B47309D,ANON,DRIVER,TRIP_513D047B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:25:03,-0.25,-0.25,0.0,0.0,0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B613F85A,DRIVER_FCFB4131,ANON,DRIVER,TRIP_8F92FB4E,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:31:40,-11.9,238.07,-249.97,238.07,0,219.03,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_381AA005,DRIVER_FCFB4131,ANON,DRIVER,TRIP_8F92FB4E,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:31:42,-0.25,-0.25,0.0,0.0,0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_932062AD,DRIVER_75951D5D,ANON,DRIVER,TRIP_5CB25838,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:37:53,-12.86,257.11,-269.97,257.11,0,228.53,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A575D7E1,DRIVER_75951D5D,ANON,DRIVER,TRIP_5CB25838,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:37:55,-0.27,-0.27,0.0,0.0,0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_967476EC,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_B472B2A7,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:39:02,60.2,60.2,0.0,60.2,0,0.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_303CF253,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_B472B2A7,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:39:04,-0.06,-0.06,0.0,0.0,0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_9A64E635,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_1CAA4A33,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:39:10,-162.34,266.6,-428.94,266.6,0,238.02,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2FB0C982,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_1CAA4A33,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:39:12,-0.27,-0.27,0.0,0.0,0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A681D0B8,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_0DA6FB0F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:43:10,-174.38,387.55,-561.93,387.55,0,292.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0
TXN_20941963,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_0DA6FB0F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:43:12,-0.39,-0.39,0.0,0.0,0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6000D1A9,DRIVER_D83790EF,ANON,DRIVER,TRIP_A9DF8F76,trip completed order,Fleet_Operator_India,FOC,2025-04-18 23:56:29,-28.58,571.4,-599.98,571.4,0,456.16,115.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_CE1A7336,DRIVER_D83790EF,ANON,DRIVER,TRIP_A9DF8F76,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 23:56:31,-0.6,-0.6,0.0,0.0,0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3FD9CC44,DRIVER_8B47309D,ANON,DRIVER,TRIP_6FDB5D9B,trip completed order,Fleet_Operator_India,FOC,2025-04-19 00:00:39,-10.48,209.5,-219.98,209.5,0,190.46,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F8F87EB9,DRIVER_8B47309D,ANON,DRIVER,TRIP_6FDB5D9B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-19 00:00:41,-0.22,-0.22,0.0,0.0,0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F477EB4C,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_5A844993,trip completed order,Fleet_Operator_India,FOC,2025-04-19 00:02:14,-9.52,190.45,-199.97,190.45,0,163.79,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_AF7D2A6A,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_5A844993,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-19 00:02:16,-0.2,-0.2,0.0,0.0,0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_428EE24C,DRIVER_972C3F19,ANON,DRIVER,TRIP_BD4B155A,trip completed order,Fleet_Operator_India,FOC,2025-04-19 00:02:24,20.26,147.68,-127.42,147.68,0,124.82,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E18FFA52,DRIVER_972C3F19,ANON,DRIVER,TRIP_BD4B155A,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-19 00:02:26,-0.13,-0.13,0.0,0.0,0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B4D27780,DRIVER_75951D5D,ANON,DRIVER,TRIP_DDEF5DE7,trip completed order,Fleet_Operator_India,FOC,2025-04-19 00:02:58,-10.0,199.98,-209.98,199.98,0,180.94,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_13A0233F,DRIVER_75951D5D,ANON,DRIVER,TRIP_DDEF5DE7,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-19 00:03:00,-0.21,-0.21,0.0,0.0,0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E44BDECF,DRIVER_64E2124B,ANON,DRIVER,TRIP_5A957181,trip completed order,Fleet_Operator_India,FOC,2025-04-19 00:05:21,-11.42,228.53,-239.95,228.53,0,201.87,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A700D015,DRIVER_64E2124B,ANON,DRIVER,TRIP_5A957181,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-19 00:05:23,-0.24,-0.24,0.0,0.0,0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
